Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Price range,Aggregate rating,Rating color,Rating text,Votes,n_outlets,Is Chain,Is Rated,Is NCR,Cuisines Count,Primary Cuisine,Log_Votes,Cred_Rating,shrinkage_weight,rank_raw,rank_cred,rank_change,Log_Cost,VFM_Predicted_Rating,VFM_Residual,VFM_rank_overall,VFM_rank_within_ncr,Competitors_500m,Competitors_1km,Competitors_2km,density_tier,Has_Density_Data,Model_Predicted_Rating,Model_Residual,Coldstart_Risk_Score
18358206,Madras Cafe,New Delhi,"K-9, Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0582581,28.6189874,South Indian,200,0,0,1,0.0,White,Not rated,3,11,True,False,True,1,South Indian,1.3862943611198906,,,,,,,,,,,18.0,28.0,59.0,Dense (20+),True,,,0.7536760482053411
17989106,New China Town,New Delhi,"B-44, Sewak Park, Dwarka Mod Metro Station, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0331929,28.6173544,Chinese,300,0,0,1,0.0,White,Not rated,2,1,False,False,True,1,Chinese,1.0986122886681098,,,,,,,,,,,11.0,19.0,24.0,Moderate (6-20),True,,,0.8198989142523516
18419501,Pick & Carry,New Delhi,"K-1/85, Mohan Garden, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0398501,28.6296412,Fast Food,200,0,0,1,0.0,White,Not rated,2,1,False,False,True,1,Fast Food,1.0986122886681098,,,,,,,,,,,2.0,7.0,31.0,Moderate (6-20),True,,,0.81670906643499
307950,Punjabi Chicken,New Delhi,"3, Bindapark, Near Police Station, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0641627,28.6093206,North Indian,400,0,0,1,0.0,White,Not rated,3,2,True,False,True,1,North Indian,1.3862943611198906,,,,,,,,,,,1.0,8.0,51.0,Moderate (6-20),True,,,0.7764273937209497
18354634,Sandwiches 'N' More,New Delhi,"K-41, Bal Udyan Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0580204,28.6183226,"Fast Food, Chinese",250,0,0,1,0.0,White,Not rated,2,1,False,False,True,2,Fast Food,1.0986122886681098,,,,,,,,,,,15.0,28.0,59.0,Dense (20+),True,,,0.7584661478064461
306180,Sapna Restaurant,New Delhi,"WZ 167 A, Arya Samaj Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0599045,28.6226053,"North Indian, Chinese",200,0,1,1,0.0,White,Not rated,3,1,False,False,True,2,North Indian,1.3862943611198906,,,,,,,,,,,22.0,28.0,61.0,Dense (20+),True,,,0.3658776159101213
301907,Sargam Sweets,New Delhi,"A 11, Mohan Garden, Near Metro Pillar 753, Peepal Wala Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0392018,28.6209825,"Desserts, Street Food",150,0,0,1,0.0,White,Not rated,2,1,False,False,True,2,Desserts,1.0986122886681098,,,,,,,,,,,9.0,24.0,34.0,Dense (20+),True,,,0.7356241447148553
18358165,Tandoori Theka,New Delhi,"C-8, Opposite Metro Pillar 717, Kiran Garden, Main Najafgarh Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0485758,28.6206339,"Mughlai, North Indian",450,0,1,1,0.0,White,Not rated,2,1,False,False,True,2,Mughlai,1.0986122886681098,,,,,,,,,,,1.0,17.0,54.0,Moderate (6-20),True,,,0.3895123803390333
18372666,The Darjiling Delicious Chinese Food,New Delhi,"Shop 3, Plot 42-43, G Block, School Road, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0608752,28.6211626,Chinese,100,0,0,1,0.0,White,Not rated,3,1,False,False,True,1,Chinese,1.3862943611198906,,,,,,,,,,,24.0,27.0,64.0,Dense (20+),True,,,0.8209526908259812
18499450,Veg Darbar - The Royal Taste,New Delhi,"Near Metro Pillar-682, Uttam Nagar West, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.056812,28.622119,"North Indian, Chinese",400,0,0,1,0.0,White,Not rated,3,1,False,False,True,2,North Indian,1.3862943611198906,,,,,,,,,,,15.0,25.0,60.0,Dense (20+),True,,,0.7425918007497483
18500618,Veg. Darbar,New Delhi,"Near Metro Pillar 682, Uttam Nagar West, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0570523,28.6218839,"North Indian, Chinese",400,0,0,1,0.0,White,Not rated,1,1,False,False,True,2,North Indian,0.6931471805599453,,,,,,,,,,,15.0,25.0,60.0,Dense (20+),True,,,0.7802368991031312
18014109,Wah Ji Wah,New Delhi,"WZ, 187-A, Main Road, Opposite  Metro Pillar 665, Uttam Nagar, New Delhi",Uttam Nagar,"Uttam Nagar, New Delhi",77.0611463,28.6231917,North Indian,400,0,1,1,2.4,Red,Poor,4,19,True,True,True,1,North Indian,1.6094379124341005,3.2794817122699524,0.9245283018867924,6325.0,4959.0,1366.0,5.993961427306569,3.3615612260845467,-0.0820795138145942,4276.0,3889.0,20.0,32.0,64.0,Dense (20+),True,2.8997002,-0.4997001647949219,0.3276702459604266
8257,Cafe Coffee Day,New Delhi,"12, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2869436,28.6373178,Cafe,450,0,0,1,2.6,Orange,Average,33,83,True,True,True,1,Cafe,3.5263605246161616,3.048933301833018,0.5975609756097561,6026.0,6040.0,-14.0,6.111467339502679,3.3731508705500266,-0.3242175687170086,5860.0,5308.0,50.0,105.0,223.0,Dense (20+),True,3.0278156,-0.4278155803680419,0.2859899375732697
18291214,Chalte Firte Momos,New Delhi,"G-4, V3S Mall, Near Box Office, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862874,28.6367704,"Fast Food, Chinese",300,0,0,1,2.6,Orange,Average,23,1,False,True,True,2,Fast Food,3.1780538303479458,3.1112851493098264,0.6805555555555556,6026.0,5907.0,119.0,5.707110264748875,3.3332690071959785,-0.2219838578861521,5496.0,5023.0,52.0,109.0,220.0,Dense (20+),True,2.8855503,-0.2855502605438231,0.2509522384301013
1547,Chutneez Restaurant Lounge & Bar,New Delhi,"F-104, 1st Floor, Fun Cinema Building, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861149,28.6370319,"North Indian, Chinese, Mughlai",1200,1,0,3,2.7,Orange,Average,132,2,True,True,True,3,North Indian,4.890349128221754,2.8763123245873343,0.2707182320441988,5776.0,6290.0,-514.0,7.090909822079984,3.4697535855565107,-0.5934412609691764,6335.0,5649.0,53.0,109.0,218.0,Dense (20+),True,2.7626672,-0.0626671791076658,0.0280516630515982
18219520,Domino's Pizza,New Delhi,"Ground Floor, Unit G-100-101, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862468,28.6367821,"Pizza, Fast Food",700,0,0,2,3.4,Orange,Average,25,79,True,True,True,2,Pizza,3.258096538021482,3.367736902031182,0.6621621621621622,2648.0,3022.0,-374.0,6.55250788703459,3.416650836170689,-0.0489139341395068,3716.0,3357.0,53.0,109.0,220.0,Dense (20+),True,2.7379262,0.6620737552642821,0.1132745338073719
18378036,Fattoush,New Delhi,"G-103, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862407,28.6368753,Lebanese,200,0,0,1,2.9,Orange,Average,5,1,False,True,True,1,Lebanese,1.791759469228055,3.309491310190879,0.9074074074074074,5082.0,4258.0,824.0,5.303304908059076,3.2934415599652347,0.0160497502256444,2643.0,2327.0,52.0,109.0,219.0,Dense (20+),True,3.0671952,-0.1671951770782471,0.3354339608903957
18311958,Keventers,New Delhi,"Shop G-3, V3S Mall, Plot 10, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2863589,28.6368388,Beverages,400,0,0,1,3.3,Orange,Average,25,34,True,True,True,1,Beverages,3.258096538021482,3.3339531182473983,0.6621621621621622,3125.0,3294.0,-169.0,5.993961427306569,3.3615612260845467,-0.0276081078371484,3310.0,2966.0,53.0,109.0,220.0,Dense (20+),True,2.9378748,0.3621252059936521,0.2906981495021966
8979,Kutty's South Indian Cafe,New Delhi,"V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2859303,28.6367067,South Indian,250,0,0,1,3.4,Orange,Average,99,1,False,True,True,1,South Indian,4.605170185988092,3.383868451015591,0.3310810810810811,2648.0,2770.0,-122.0,5.525452939131784,3.3153520889822103,0.0685163620333808,2047.0,1761.0,54.0,109.0,217.0,Dense (20+),True,2.7149174,0.6850825786590575,0.3535386365666007
8215,Mandrain,New Delhi,"Food Court, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2870265,28.6369816,Chinese,450,0,0,1,2.8,Orange,Average,7,1,False,True,True,1,Chinese,2.079441541679836,3.2823666205412048,0.875,5462.0,4890.0,572.0,6.111467339502679,3.3731508705500266,-0.0907842500088218,4402.0,4009.0,59.0,107.0,228.0,Dense (20+),True,2.9164748,-0.1164748191833497,0.368841062145296
2009,Nazeer Foods,New Delhi,"G-18/19, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2854132,28.637003,"Mughlai, North Indian",600,0,0,2,3.4,Orange,Average,193,7,True,True,True,2,Mughlai,5.267858159063328,3.390134424588047,0.2024793388429752,2648.0,2683.0,-35.0,6.398594934535208,3.4014703540590903,-0.0113359294710431,3030.0,2695.0,55.0,109.0,218.0,Dense (20+),True,2.9635417,0.4364582538604735,0.1421214956580622
6042,Nirula's Ice Cream,New Delhi,"G 5, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2863408,28.6368424,"Desserts, Ice Cream",250,0,1,1,3.0,Orange,Average,38,9,True,True,True,2,Desserts,3.6635616461296463,3.1978451810380166,0.5632183908045977,4617.0,5621.0,-1004.0,5.525452939131784,3.3153520889822103,-0.1175069079441937,4768.0,4350.0,52.0,109.0,220.0,Dense (20+),True,3.0625336,-0.0625336170196533,0.0439188844706222
308816,Punjabi Tadka,New Delhi,"Food Court, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2870265,28.6369816,North Indian,400,0,0,1,2.8,Orange,Average,5,8,True,True,True,1,North Indian,1.791759469228055,3.30023205093162,0.9074074074074074,5462.0,4556.0,906.0,5.993961427306569,3.3615612260845467,-0.0613291751529265,3937.0,3566.0,59.0,107.0,228.0,Dense (20+),True,2.8219166,-0.0219165802001954,0.2835477408876832
308785,Rocking Woods,New Delhi,"F-102, 1st Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860199,28.6369716,"North Indian, Chinese, Fast Food",1200,1,1,3,2.6,Orange,Average,86,1,False,True,True,3,North Indian,4.465908118654584,2.8726854129652404,0.362962962962963,6026.0,6296.0,-270.0,7.090909822079984,3.4697535855565107,-0.5970681725912703,6342.0,5655.0,53.0,109.0,218.0,Dense (20+),True,3.1084452,-0.5084451675415038,0.0095185475284849
309769,Shawarma Wala,New Delhi,"G 6, Ground Floor, V3S Mall, Near Nirman Vihar Metro Station, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.286309,28.6367759,Fast Food,250,0,0,1,2.5,Orange,Average,18,3,True,True,True,1,Fast Food,2.9444389791664403,3.122575085825485,0.7313432835820896,6216.0,5891.0,325.0,5.525452939131784,3.3153520889822103,-0.1927770031567255,5332.0,4876.0,52.0,109.0,220.0,Dense (20+),True,2.9993927,-0.4993927478790283,0.2790529960194331
3779,Subway,New Delhi,"G-111, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862019,28.6371001,"American, Fast Food, Salad, Healthy Food",500,0,1,2,2.5,Orange,Average,163,63,True,True,True,4,American,5.099866427824199,2.6967572205203183,0.2311320754716981,6216.0,6420.0,-204.0,6.2166061010848646,3.3835207391251902,-0.686763518604872,6410.0,5716.0,53.0,109.0,217.0,Dense (20+),True,2.7405212,-0.2405211925506591,0.0101349865491564
6127,The Yellow Chilli,New Delhi,"G-11, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860211,28.6370146,"North Indian, Mughlai",1500,1,1,3,2.7,Orange,Average,307,7,True,True,True,2,North Indian,5.730099782973574,2.7896419403098527,0.1376404494382022,5776.0,6371.0,-595.0,7.313886831633462,3.4917458769774545,-0.7021039366676018,6416.0,5722.0,53.0,109.0,218.0,Dense (20+),True,3.006926,-0.3069260597229002,0.0091650143805582
4982,The Yummy Chilli,New Delhi,"Food Court, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2870265,28.6369816,"Mughlai, North Indian",600,0,0,2,2.9,Orange,Average,9,1,False,True,True,2,Mughlai,2.302585092994046,3.281250530177715,0.8448275862068966,5082.0,4929.0,153.0,6.398594934535208,3.4014703540590903,-0.1202198238813752,4802.0,4381.0,59.0,107.0,228.0,Dense (20+),True,3.2587585,-0.3587585449218751,0.174724778608856
4677,United Punjab,New Delhi,"G-41, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860812,28.6369762,"North Indian, Mughlai",600,0,1,2,2.5,Orange,Average,88,1,False,True,True,2,North Indian,4.48863636973214,2.804471027374507,0.3576642335766423,6216.0,6356.0,-140.0,6.398594934535208,3.4014703540590903,-0.5969993266845832,6341.0,5654.0,53.0,109.0,218.0,Dense (20+),True,2.7827134,-0.2827134132385254,0.0311194024976243
8265,McDonald's,New Delhi,"Shop 98 & 107, Ground Floor, V3S East Central Mall, Plot  12, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2867383,28.6367012,"Fast Food, Burger",500,0,1,2,3.6,Yellow,Good,160,48,True,True,True,2,Fast Food,5.081404364984463,3.541686750001471,0.2344497607655502,1785.0,1801.0,-16.0,6.2166061010848646,3.3835207391251902,0.1581660108762808,1430.0,1208.0,60.0,108.0,224.0,Dense (20+),True,3.0361173,0.5638826847076417,0.0222808969153172
312352,Vintro,New Delhi,"G-110, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861742,28.6370758,Cafe,350,0,1,1,3.9,Yellow,Good,96,1,False,True,True,1,Cafe,4.574710978503383,3.714569177588327,0.3379310344827586,807.0,1118.0,-311.0,5.860786223465865,3.348426114537516,0.3661430630508113,633.0,531.0,53.0,108.0,218.0,Dense (20+),True,3.20091,0.6990899085998534,0.0801700545166942
18285699,Wow! Momo,New Delhi,"V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2867839,28.636911,"Tibetan, Chinese",350,0,0,1,3.5,Yellow,Good,54,11,True,True,True,2,Tibetan,4.007333185232471,3.4292478713622083,0.4757281553398058,2195.0,2445.0,-250.0,5.860786223465865,3.348426114537516,0.0808217568246925,1930.0,1657.0,54.0,107.0,224.0,Dense (20+),True,2.8408957,0.6591043472290039,0.224518483038293
304987,"34, Chowringhee Lane",New Delhi,"V 3 S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861642,28.6367213,Fast Food,350,0,0,1,2.3,Red,Poor,45,12,True,True,True,1,Fast Food,3.828641396489095,2.848005646279866,0.5212765957446809,6408.0,6317.0,91.0,5.860786223465865,3.348426114537516,-0.5004204682576492,6227.0,5565.0,53.0,109.0,220.0,Dense (20+),True,2.9993927,-0.6993927478790285,0.2869780161253847
305386,Kebab Xpress,New Delhi,"Shop G-2 & G-8, Ground Floor, Plot 10, V3S Mall, District Centre, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2862848,28.6368649,"North Indian, Mughlai",600,0,1,2,2.4,Red,Poor,117,8,True,True,True,2,North Indian,4.770684624465665,2.680798378013901,0.2951807228915662,6325.0,6431.0,-106.0,6.398594934535208,3.4014703540590903,-0.7206719760451894,6422.0,5728.0,52.0,109.0,220.0,Dense (20+),True,2.753673,-0.3536730766296387,0.0271877531756912
474,Moti Mahal Delux Tandoori Trail,New Delhi,"1st Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2861107,28.6370362,"North Indian, Mughlai",1000,1,1,3,2.2,Red,Poor,79,6,True,True,True,2,North Indian,4.382026634673881,2.640722896486777,0.3828125,6454.0,6449.0,5.0,6.90875477931522,3.4517875773465194,-0.8110646808597419,6458.0,5764.0,53.0,109.0,218.0,Dense (20+),True,2.81556,-0.6155601024627684,0.0098271483679016
252,Pizza Hut,New Delhi,"V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.286103,28.637001,"Italian, Pizza, Fast Food",1000,0,1,3,2.4,Red,Poor,224,30,True,True,True,3,Italian,5.41610040220442,2.570741870880247,0.1794871794871795,6325.0,6472.0,-147.0,6.90875477931522,3.4517875773465194,-0.8810457064662724,6480.0,5786.0,53.0,109.0,218.0,Dense (20+),True,3.1043746,-0.704374647140503,0.007734659557094
5851,The Golden Dragon,New Delhi,"G-27/28, Ground Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2857573,28.6369891,"Chinese, Seafood, Japanese",1500,1,0,3,2.4,Red,Poor,43,3,True,True,True,3,Chinese,3.784189633918261,2.906657942938125,0.532608695652174,6325.0,6265.0,60.0,7.313886831633462,3.4917458769774545,-0.5850879340393296,6325.0,5641.0,54.0,109.0,217.0,Dense (20+),True,2.836254,-0.4362538814544678,0.0357761202371789
404,Yo! China,New Delhi,"G-9, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",77.2860344,28.6367037,Chinese,900,1,1,2,2.0,Red,Poor,191,9,True,True,True,1,Chinese,5.2574953720277815,2.275885544792948,0.2041666666666666,6495.0,6501.0,-6.0,6.803505257608338,3.4414067844659977,-1.16552123967305,6501.0,5806.0,53.0,109.0,217.0,Dense (20+),True,2.8618958,-0.8618957996368408,0.0291083477387389
3072,Hawkers,New Delhi,"B-1, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1573156,28.5232091,Chinese,600,0,1,2,3.4,Orange,Average,398,2,True,True,True,1,Chinese,5.988961416889864,3.394658905481672,0.1096196868008948,2648.0,2628.0,20.0,6.398594934535208,3.4014703540590903,-0.0068114485774182,2959.0,2625.0,10.0,23.0,35.0,Dense (20+),True,3.5037954,-0.1037953853607178,0.0707675176001899
234,Nirula's,New Delhi,"B-10, DDA Market, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1538018,28.531431,"Fast Food, North Indian, Desserts, Ice Cream",1100,0,1,3,3.0,Orange,Average,145,4,True,True,True,4,Fast Food,4.983606621708336,3.0887243853108632,0.2525773195876288,4617.0,5967.0,-1350.0,7.00397413672268,3.4611790920197736,-0.3724547067089103,5981.0,5396.0,6.0,20.0,57.0,Moderate (6-20),True,3.5827196,-0.5827195644378662,0.0121178092948146
308,Sagar Ratna,New Delhi,"Central Market, Masudpur, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.155416,28.5251312,"South Indian, North Indian",600,0,1,2,2.8,Orange,Average,133,19,True,True,True,2,South Indian,4.897839799950911,2.948420498628063,0.2692307692307692,5462.0,6205.0,-743.0,6.398594934535208,3.4014703540590903,-0.4530498554310274,6152.0,5513.0,11.0,22.0,59.0,Dense (20+),True,3.595054,-0.7950539112091066,0.0368564227316712
311305,Tribe,New Delhi,"138/9, Aruna Asaf Ali Road, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1655919,28.5207314,"Continental, Seafood, North Indian",2200,1,0,4,3.3,Orange,Average,89,1,False,True,True,3,Continental,4.499809670330265,3.318206744567445,0.3550724637681159,3125.0,3894.0,-769.0,7.696667081526462,3.529499611421586,-0.2112928668541407,5449.0,4984.0,7.0,17.0,38.0,Moderate (6-20),True,3.681089,-0.3810889244079591,0.0390817117073625
1509,Angels in my Kitchen,New Delhi,"15, B-10 Market, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1538189,28.5312664,"Bakery, Desserts, Fast Food",350,0,1,1,3.7,Yellow,Good,248,8,True,True,True,3,Bakery,5.517452896464707,3.6424664335027193,0.1649831649831649,1422.0,1394.0,28.0,5.860786223465865,3.348426114537516,0.2940403189652034,864.0,716.0,6.0,20.0,57.0,Moderate (6-20),True,3.6482427,0.0517572879791261,0.0579899702433647
18089255,Beijing Street,New Delhi,"Outlet 22, Local Shopping Center, Sector D-4, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1584474,28.5183003,"Chinese, Thai, Fast Food",650,0,1,2,3.8,Yellow,Good,122,2,True,True,True,3,Chinese,4.812184355372417,3.6714183084813294,0.2865497076023391,1087.0,1270.0,-183.0,6.478509642208569,3.409352366395213,0.2620659420861178,982.0,816.0,4.0,20.0,29.0,Moderate (6-20),True,3.4330552,0.3669448375701902,0.0316870619132824
18369756,Bun Intended,New Delhi,"Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.16529693,28.52331992,"Burger, American, Fast Food",850,0,1,2,3.8,Yellow,Good,123,4,True,True,True,3,Burger,4.820281565605037,3.672165876455276,0.2848837209302325,1087.0,1268.0,-181.0,6.746412128573375,3.435775671489889,0.2363902049653865,1086.0,908.0,3.0,21.0,38.0,Dense (20+),True,3.5786836,0.2213163852691648,0.0221199805632332
18416856,Captain Chang,New Delhi,"Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.168407,28.522112,"Chinese, Thai",1000,0,1,3,3.9,Yellow,Good,40,1,False,True,True,2,Chinese,3.713572066704308,3.597893603936039,0.550561797752809,807.0,1547.0,-740.0,6.90875477931522,3.4517875773465194,0.1461060265895195,1495.0,1264.0,4.0,10.0,37.0,Moderate (6-20),True,3.6032405,0.2967595100402831,0.0400874404052753
306554,Captain Grub,New Delhi,"Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1710434,28.5194758,"American, Fast Food",1000,0,1,3,3.8,Yellow,Good,619,5,True,True,True,2,American,6.429719478039138,3.767084626871717,0.0733532934131736,1087.0,954.0,133.0,6.90875477931522,3.4517875773465194,0.3152970495251979,774.0,648.0,2.0,12.0,35.0,Moderate (6-20),True,3.6293085,0.1706915378570555,0.0271552643382049
18287390,Clemency- The Restaurant & Cafe,New Delhi,"1249, Opposite Fortis Hospital, Aruna Asaf Ali Marg, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.16119282,28.51901836,"Continental, Italian, North Indian, Chinese, Lebanese",900,1,1,2,3.8,Yellow,Good,43,1,False,True,True,5,Continental,3.784189633918261,3.561005769025081,0.532608695652174,1087.0,1718.0,-631.0,6.803505257608338,3.4414067844659977,0.1195989845590834,1649.0,1406.0,5.0,22.0,31.0,Dense (20+),True,3.6341658,0.1658342361450193,0.0094713306469652
1060,Flaming Chilli Pepper,New Delhi,"1249, Aruna Asaf Ali Marg, Opposite Fortis Hospital, Vasant Kunj, New Delhi",Vasant Kunj,"Vasant Kunj, New Delhi",77.1611802,28.519173,"Chinese, Italian, North Indian",900,1,1,2,3.8,Yellow,Good,286,1,False,True,True,3,Chinese,5.659482215759621,3.7343657634337535,0.1462686567164179,1087.0,1062.0,25.0,6.803505257608338,3.4414067844659977,0.2929589789677558,869.0,721.0,5.0,22.0,31.0,Dense (20+),True,3.4704359,0.3295641422271727,0.0239272260818784
